 ACQUISITION DATE:,,, 11/19/09 
 CF-2 SERIAL NUMBER:,,, 7448
 PROGRAM VERSION:,,, V1.2E
 LAST CALIBRATION DATE:,,, 10/20/2008
 FILE REFERENCE:,,, 1351b
 PRESSURE TRANSDUCER S/N:,,, 000
 Electronics S/N and Thermistor S/N:,,,CDAQ01-10T03
 Board Temperature at time of Calibration:,,,28C degrees


 GMT TIME          , Tip Temp,  Tip R  , Brd Temp, Batt Volts,   Pressure,       GMT Time  , X  , Y , Z
 mm/dd/yy HH:MM:SS  , deg C ,   Ohms ,     deg C ,   Volts ,      PSI,       mm/dd/yy HH:MM:SS  , g  , g , g
, , , , , , 11/19/09 13:44:41.62, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:41.72, 1.00, -0.00, 0.02
, , , , , , 11/19/09 13:44:41.82, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:41.92, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:42.02, 1.00, -0.01, 0.03
, , , , , , 11/19/09 13:44:42.12, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:42.22, 0.98, -0.00, 0.02
, , , , , , 11/19/09 13:44:42.32, 0.98, -0.00, 0.01
, , , , , , 11/19/09 13:44:42.42, 0.99, 0.00, 0.03
, , , , , , 11/19/09 13:44:42.52, 1.00, -0.01, 0.02
, , , , , , 11/19/09 13:44:42.62, 0.99, 0.00, 0.02
, , , , , , 11/19/09 13:44:42.72, 0.99, -0.01, 0.02
, , , , , , 11/19/09 13:44:42.82, 0.98, -0.01, 0.03
, , , , , , 11/19/09 13:44:42.92, 0.98, -0.00, 0.02
, , , , , , 11/19/09 13:44:43.02, 0.99, -0.01, 0.02
, , , , , , 11/19/09 13:44:43.12, 0.99, 0.00, 0.03
, , , , , , 11/19/09 13:44:43.22, 0.99, 0.00, 0.02
, , , , , , 11/19/09 13:44:43.32, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:43.42, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:43.52, 0.98, 0.00, 0.02
, , , , , , 11/19/09 13:44:43.62, 0.99, 0.02, 0.00
, , , , , , 11/19/09 13:44:43.72, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:44:43.82, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:44:43.92, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:44:44.02, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:44.12, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:44.22, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:44.32, 0.99, 0.01, 0.00
, , , , , , 11/19/09 13:44:44.42, 0.99, 0.00, 0.00
, , , , , , 11/19/09 13:44:44.52, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:44.62, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:44.72, 0.99, 0.00, 0.02
, , , , , , 11/19/09 13:44:44.82, 0.99, -0.00, 0.02
, , , , , , 11/19/09 13:44:44.92, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:44:45.02, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:45.12, 1.00, -0.01, 0.01
, , , , , , 11/19/09 13:44:45.22, 0.99, 0.00, 0.02
, , , , , , 11/19/09 13:44:45.32, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:45.42, 0.99, -0.00, 0.02
, , , , , , 11/19/09 13:44:45.52, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:45.62, 1.00, -0.01, 0.02
, , , , , , 11/19/09 13:44:45.72, 0.99, -0.00, 0.02
, , , , , , 11/19/09 13:44:45.82, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:45.92, 0.99, 0.00, 0.02
, , , , , , 11/19/09 13:44:46.02, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:46.12, 1.00, 0.00, 0.01
, , , , , , 11/19/09 13:44:46.22, 1.00, 0.00, 0.01
, , , , , , 11/19/09 13:44:46.32, 1.00, -0.01, 0.03
, , , , , , 11/19/09 13:44:46.42, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:46.52, 1.00, -0.00, 0.03
, , , , , , 11/19/09 13:44:46.62, 1.00, 0.00, 0.01
, , , , , , 11/19/09 13:44:46.72, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:46.82, 1.00, -0.00, 0.02
, , , , , , 11/19/09 13:44:46.92, 1.00, -0.00, 0.02
, , , , , , 11/19/09 13:44:47.02, 1.00, -0.00, 0.02
, , , , , , 11/19/09 13:44:47.12, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:47.22, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:47.32, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:47.42, 1.00, 0.00, 0.01
, , , , , , 11/19/09 13:44:47.52, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:44:47.62, 1.00, -0.00, 0.02
, , , , , , 11/19/09 13:44:47.72, 1.00, -0.00, 0.03
, , , , , , 11/19/09 13:44:47.82, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:47.92, 0.99, -0.00, 0.03
, , , , , , 11/19/09 13:44:48.02, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:48.12, 1.01, 0.01, 0.02
, , , , , , 11/19/09 13:44:48.22, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:48.32, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:48.42, 0.98, 0.01, 0.02
, , , , , , 11/19/09 13:44:48.52, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:48.62, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:48.72, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:44:48.82, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:44:48.92, 0.99, 0.02, 0.00
, , , , , , 11/19/09 13:44:49.02, 0.98, 0.01, 0.00
, , , , , , 11/19/09 13:44:49.12, 0.98, 0.01, 0.00
, , , , , , 11/19/09 13:44:49.22, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:49.32, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:49.42, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:49.52, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:44:49.62, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:49.72, 0.98, -0.01, 0.01
, , , , , , 11/19/09 13:44:49.82, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:49.92, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:50.02, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:50.12, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:50.22, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:50.32, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:50.42, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:50.52, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:44:50.62, 0.99, 0.00, 0.02
, , , , , , 11/19/09 13:44:50.72, 0.98, 0.01, 0.02
, , , , , , 11/19/09 13:44:50.82, 0.98, 0.01, 0.02
, , , , , , 11/19/09 13:44:50.92, 0.99, 0.02, 0.02
, , , , , , 11/19/09 13:44:51.02, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:51.12, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:51.22, 0.99, 0.02, 0.02
, , , , , , 11/19/09 13:44:51.32, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:44:51.42, 0.99, 0.01, 0.00
, , , , , , 11/19/09 13:44:51.52, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:51.62, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:51.72, 0.99, 0.02, 0.02
, , , , , , 11/19/09 13:44:51.82, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:51.92, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:52.02, 0.99, 0.02, 0.02
, , , , , , 11/19/09 13:44:52.12, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:52.22, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:52.32, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:52.42, 0.99, 0.01, 0.03
, , , , , , 11/19/09 13:44:52.52, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:52.62, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:52.72, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:52.82, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:52.92, 1.00, 0.02, 0.03
, , , , , , 11/19/09 13:44:53.02, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:53.12, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:53.22, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:53.32, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:53.42, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:44:53.52, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:53.62, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:53.72, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:53.82, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:53.92, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:54.02, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:54.12, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:54.22, 1.00, 0.01, 0.00
, , , , , , 11/19/09 13:44:54.32, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:44:54.42, 1.00, 0.01, 0.00
, , , , , , 11/19/09 13:44:54.52, 1.00, 0.01, 0.00
, , , , , , 11/19/09 13:44:54.62, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:54.72, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:54.82, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:54.92, 1.00, 0.00, 0.02
, , , , , , 11/19/09 13:44:55.02, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:55.12, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:55.22, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:55.32, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:55.42, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:55.52, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:55.62, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:55.72, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:55.82, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:55.92, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:56.02, 1.00, 0.02, 0.02
, , , , , , 11/19/09 13:44:56.12, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:56.22, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:44:56.32, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:56.42, 1.00, 0.01, 0.03
, , , , , , 11/19/09 13:44:56.52, 0.99, 0.01, 0.03
, , , , , , 11/19/09 13:44:56.62, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:56.72, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:56.82, 1.00, 0.02, 0.03
, , , , , , 11/19/09 13:44:56.92, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:57.02, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:57.12, 1.01, 0.02, 0.03
, , , , , , 11/19/09 13:44:57.22, 1.00, 0.03, 0.03
, , , , , , 11/19/09 13:44:57.32, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:44:57.42, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:44:57.52, 0.99, -0.00, 0.02
, , , , , , 11/19/09 13:44:57.62, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:57.72, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:57.82, 1.00, 0.00, 0.00
, , , , , , 11/19/09 13:44:57.92, 0.99, 0.01, 0.00
, , , , , , 11/19/09 13:44:58.02, 0.99, 0.01, 0.00
, , , , , , 11/19/09 13:44:58.12, 0.98, 0.02, -0.00
, , , , , , 11/19/09 13:44:58.22, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:44:58.32, 0.99, 0.03, -0.01
, , , , , , 11/19/09 13:44:58.42, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:44:58.52, 0.99, 0.00, 0.00
, , , , , , 11/19/09 13:44:58.62, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:44:58.72, 0.99, 0.01, -0.01
, , , , , , 11/19/09 13:44:58.82, 0.98, 0.02, -0.01
, , , , , , 11/19/09 13:44:58.92, 0.99, 0.02, -0.01
, , , , , , 11/19/09 13:44:59.02, 0.98, 0.01, 0.02
, , , , , , 11/19/09 13:44:59.12, 0.99, 0.01, -0.00
, , , , , , 11/19/09 13:44:59.22, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:44:59.32, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:44:59.42, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:44:59.52, 0.99, 0.05, -0.02
, , , , , , 11/19/09 13:44:59.62, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:44:59.72, 0.98, 0.01, 0.01
, , , , , , 11/19/09 13:44:59.82, 0.98, 0.00, -0.00
, , , , , , 11/19/09 13:44:59.92, 0.99, 0.01, 0.00
, , , , , , 11/19/09 13:45:00.02, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:45:00.12, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:45:00.22, 0.99, 0.02, 0.00
, , , , , , 11/19/09 13:45:00.32, 0.99, 0.01, -0.00
, , , , , , 11/19/09 13:45:00.42, 0.99, 0.01, 0.00
, , , , , , 11/19/09 13:45:00.52, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:45:00.62, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:45:00.72, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:45:00.82, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:00.92, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:45:01.02, 0.99, 0.01, 0.03
, , , , , , 11/19/09 13:45:01.12, 0.99, 0.02, 0.02
, , , , , , 11/19/09 13:45:01.22, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:01.32, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:45:01.42, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:01.52, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:45:01.62, 1.00, 0.03, 0.02
, , , , , , 11/19/09 13:45:01.72, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:01.82, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:45:01.92, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:02.02, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:02.12, 1.00, 0.02, 0.02
, , , , , , 11/19/09 13:45:02.22, 1.00, 0.02, 0.02
, , , , , , 11/19/09 13:45:02.32, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:02.42, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:02.52, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:02.62, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:02.72, 0.99, 0.01, 0.00
, , , , , , 11/19/09 13:45:02.82, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:45:02.92, 1.00, 0.00, 0.01
, , , , , , 11/19/09 13:45:03.02, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:03.12, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:45:03.22, 1.00, 0.01, 0.00
, , , , , , 11/19/09 13:45:03.32, 1.00, 0.01, -0.00
, , , , , , 11/19/09 13:45:03.42, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:03.52, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:45:03.62, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:03.72, 1.00, 0.02, 0.02
, , , , , , 11/19/09 13:45:03.82, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:45:03.92, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:04.02, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:04.12, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:04.22, 0.99, 0.00, -0.01
, , , , , , 11/19/09 13:45:04.32, 0.99, 0.05, 0.08
, , , , , , 11/19/09 13:45:04.42, 0.99, 0.00, 0.00
, , , , , , 11/19/09 13:45:04.52, 1.00, -0.01, -0.01
, , , , , , 11/19/09 13:45:04.62, 0.99, 0.00, -0.02
, , , , , , 11/19/09 13:45:04.72, 1.00, 0.02, 0.02
, , , , , , 11/19/09 13:45:04.82, 1.00, 0.03, -0.03
, , , , , , 11/19/09 13:45:04.92, 1.00, 0.00, 0.00
, , , , , , 11/19/09 13:45:05.02, 0.99, 0.00, -0.02
, , , , , , 11/19/09 13:45:05.12, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:45:05.22, 0.99, -0.03, -0.04
, , , , , , 11/19/09 13:45:05.32, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:05.42, 0.99, 0.03, -0.02
, , , , , , 11/19/09 13:45:05.52, 1.00, 0.07, 0.00
, , , , , , 11/19/09 13:45:05.62, 0.99, -0.02, -0.05
, , , , , , 11/19/09 13:45:05.72, 1.00, 0.05, -0.04
, , , , , , 11/19/09 13:45:05.82, 0.99, 0.08, 0.01
, , , , , , 11/19/09 13:45:05.92, 0.98, 0.03, 0.03
, , , , , , 11/19/09 13:45:06.02, 0.99, -0.00, -0.05
, , , , , , 11/19/09 13:45:06.12, 1.00, 0.07, -0.05
, , , , , , 11/19/09 13:45:06.22, 0.99, 0.01, 0.06
, , , , , , 11/19/09 13:45:06.32, 0.99, -0.08, 0.06
, , , , , , 11/19/09 13:45:06.42, 0.99, 0.02, -0.04
, , , , , , 11/19/09 13:45:06.52, 0.99, 0.01, 0.05
, , , , , , 11/19/09 13:45:06.62, 0.99, 0.02, -0.00
, , , , , , 11/19/09 13:45:06.72, 0.99, 0.00, 0.01
, , , , , , 11/19/09 13:45:06.82, 0.98, 0.01, -0.01
, , , , , , 11/19/09 13:45:06.92, 0.99, 0.04, -0.00
, , , , , , 11/19/09 13:45:07.02, 0.99, 0.02, 0.07
, , , , , , 11/19/09 13:45:07.12, 0.99, 0.01, -0.01
, , , , , , 11/19/09 13:45:07.22, 0.99, 0.02, -0.00
, , , , , , 11/19/09 13:45:07.32, 0.99, -0.03, 0.04
, , , , , , 11/19/09 13:45:07.42, 0.99, 0.01, 0.09
, , , , , , 11/19/09 13:45:07.52, 0.99, -0.01, 0.09
, , , , , , 11/19/09 13:45:07.62, 0.99, 0.00, -0.05
, , , , , , 11/19/09 13:45:07.72, 0.99, 0.09, 0.06
, , , , , , 11/19/09 13:45:07.82, 0.99, 0.04, 0.03
, , , , , , 11/19/09 13:45:07.92, 0.99, 0.00, -0.05
, , , , , , 11/19/09 13:45:08.02, 0.99, -0.00, 0.04
, , , , , , 11/19/09 13:45:08.12, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:08.22, 0.99, 0.03, 0.01
, , , , , , 11/19/09 13:45:08.32, 0.99, 0.01, 0.03
, , , , , , 11/19/09 13:45:08.42, 1.00, 0.02, -0.00
, , , , , , 11/19/09 13:45:08.52, 1.00, -0.00, -0.03
, , , , , , 11/19/09 13:45:08.62, 1.00, 0.01, -0.01
, , , , , , 11/19/09 13:45:08.72, 1.00, 0.00, 0.06
, , , , , , 11/19/09 13:45:08.82, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:45:08.92, 1.00, 0.03, -0.01
, , , , , , 11/19/09 13:45:09.02, 0.99, 0.00, -0.02
, , , , , , 11/19/09 13:45:09.12, 1.00, 0.01, -0.01
, , , , , , 11/19/09 13:45:09.22, 1.00, -0.00, -0.01
, , , , , , 11/19/09 13:45:09.32, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:09.42, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:09.52, 1.00, 0.03, -0.00
, , , , , , 11/19/09 13:45:09.62, 1.00, 0.01, -0.06
, , , , , , 11/19/09 13:45:09.72, 1.00, 0.01, -0.01
, , , , , , 11/19/09 13:45:09.82, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:45:09.92, 1.00, 0.02, -0.01
, , , , , , 11/19/09 13:45:10.02, 1.00, 0.01, 0.02
, , , , , , 11/19/09 13:45:10.12, 0.99, 0.01, -0.00
, , , , , , 11/19/09 13:45:10.22, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:10.32, 0.99, 0.00, -0.00
, , , , , , 11/19/09 13:45:10.42, 0.99, 0.00, 0.04
, , , , , , 11/19/09 13:45:10.52, 0.99, 0.03, -0.02
, , , , , , 11/19/09 13:45:10.62, 1.00, -0.01, 0.01
, , , , , , 11/19/09 13:45:10.72, 0.99, -0.02, -0.01
, , , , , , 11/19/09 13:45:10.82, 0.99, 0.00, -0.00
, , , , , , 11/19/09 13:45:10.92, 1.00, -0.01, -0.02
, , , , , , 11/19/09 13:45:11.02, 0.99, 0.00, -0.02
, , , , , , 11/19/09 13:45:11.12, 0.99, -0.03, -0.08
, , , , , , 11/19/09 13:45:11.22, 1.00, 0.01, 0.00
, , , , , , 11/19/09 13:45:11.32, 0.99, -0.01, -0.01
, , , , , , 11/19/09 13:45:11.42, 0.99, -0.01, -0.01
, , , , , , 11/19/09 13:45:11.52, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:45:11.62, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:45:11.72, 0.99, -0.01, -0.02
, , , , , , 11/19/09 13:45:11.82, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:45:11.92, 0.99, 0.00, 0.02
, , , , , , 11/19/09 13:45:12.02, 0.99, 0.01, 0.02
, , , , , , 11/19/09 13:45:12.12, 0.99, -0.01, -0.02
, , , , , , 11/19/09 13:45:12.22, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:45:12.32, 0.98, -0.01, 0.01
, , , , , , 11/19/09 13:45:12.42, 0.99, -0.00, 0.03
, , , , , , 11/19/09 13:45:12.52, 0.99, 0.00, 0.03
, , , , , , 11/19/09 13:45:12.62, 0.99, 0.03, 0.05
, , , , , , 11/19/09 13:45:12.72, 0.99, -0.01, 0.02
, , , , , , 11/19/09 13:45:12.82, 0.99, 0.00, -0.00
, , , , , , 11/19/09 13:45:12.92, 1.00, -0.01, 0.02
, , , , , , 11/19/09 13:45:13.02, 0.99, 0.04, 0.00
, , , , , , 11/19/09 13:45:13.12, 0.99, 0.03, 0.00
, , , , , , 11/19/09 13:45:13.22, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:45:13.32, 0.99, 0.00, 0.03
, , , , , , 11/19/09 13:45:13.42, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:45:13.52, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:13.62, 1.00, 0.02, 0.02
, , , , , , 11/19/09 13:45:13.72, 0.99, -0.00, 0.00
, , , , , , 11/19/09 13:45:13.82, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:13.92, 1.00, 0.02, 0.02
, , , , , , 11/19/09 13:45:14.02, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:14.12, 1.01, -0.00, 0.01
, , , , , , 11/19/09 13:45:14.22, 1.00, 0.01, 0.00
, , , , , , 11/19/09 13:45:14.32, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:14.42, 1.00, 0.01, -0.02
, , , , , , 11/19/09 13:45:14.52, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:14.62, 1.00, 0.01, 0.01
, , , , , , 11/19/09 13:45:14.72, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:14.82, 1.00, 0.02, 0.01
, , , , , , 11/19/09 13:45:14.92, 1.01, 0.01, 0.01
, , , , , , 11/19/09 13:45:15.02, 1.01, 0.01, 0.02
, , , , , , 11/19/09 13:45:15.12, 1.01, 0.01, -0.03
, , , , , , 11/19/09 13:45:15.22, 1.00, -0.02, -0.04
, , , , , , 11/19/09 13:45:15.32, 1.00, 0.03, 0.03
, , , , , , 11/19/09 13:45:15.42, 0.99, 0.02, 0.01
, , , , , , 11/19/09 13:45:15.52, 1.00, 0.02, 0.00
, , , , , , 11/19/09 13:45:15.62, 0.99, -0.00, 0.01
, , , , , , 11/19/09 13:45:15.72, 1.00, 0.03, -0.02
, , , , , , 11/19/09 13:45:15.82, 1.00, 0.01, -0.01
, , , , , , 11/19/09 13:45:15.92, 1.01, -0.01, 0.04
, , , , , , 11/19/09 13:45:16.02, 1.00, 0.04, -0.03
, , , , , , 11/19/09 13:45:16.12, 1.00, 0.04, -0.02
, , , , , , 11/19/09 13:45:16.22, 1.00, 0.06, -0.01
, , , , , , 11/19/09 13:45:16.32, 0.99, 0.03, 0.03
, , , , , , 11/19/09 13:45:16.42, 0.99, 0.01, -0.04
, , , , , , 11/19/09 13:45:16.52, 1.00, 0.03, -0.03
, , , , , , 11/19/09 13:45:16.62, 0.99, 0.01, 0.01
, , , , , , 11/19/09 13:45:16.72, 1.00, -0.00, -0.00
, , , , , , 11/19/09 13:45:16.82, 0.99, 0.02, 0.03
, , , , , , 11/19/09 13:45:16.92, 1.00, -0.07, 0.05
, , , , , , 11/19/09 13:45:17.02, 0.99, 0.01, -0.02
, , , , , , 11/19/09 13:45:17.12, 1.00, -0.02, -0.05
, , , , , , 11/19/09 13:45:17.22, 1.03, 0.02, -0.03
, , , , , , 11/19/09 13:45:17.32, 1.00, -0.06, -0.02
, , , , , , 11/19/09 13:45:17.42, 1.01, 0.02, -0.00
, , , , , , 11/19/09 13:45:17.52, 0.95, 0.01, 0.03
, , , , , , 11/19/09 13:45:17.62, 0.92, 0.00, -0.06
, , , , , , 11/19/09 13:45:17.72, 0.97, 0.02, 0.03
, , , , , , 11/19/09 13:45:17.82, 0.97, 0.11, 0.15
, , , , , , 11/19/09 13:45:17.92, 1.00, -0.02, 0.05
, , , , , , 11/19/09 13:45:18.02, 1.02, -0.02, -0.03
, , , , , , 11/19/09 13:45:18.12, 1.01, -0.01, 0.02
, , , , , , 11/19/09 13:45:18.22, 1.01, -0.07, 0.04
, , , , , , 11/19/09 13:45:18.32, 0.98, 0.03, -0.01
, , , , , , 11/19/09 13:45:18.42, 0.97, -0.03, -0.04
, , , , , , 11/19/09 13:45:18.52, 0.96, 0.01, -0.00
, , , , , , 11/19/09 13:45:18.62, 0.96, 0.01, -0.00
, , , , , , 11/19/09 13:45:18.72, 0.97, 0.00, -0.05
, , , , , , 11/19/09 13:45:18.82, 0.94, 0.01, 0.01
, , , , , , 11/19/09 13:45:18.92, 1.00, 0.04, 0.00
, , , , , , 11/19/09 13:45:19.02, 1.00, -0.01, -0.00
, , , , , , 11/19/09 13:45:19.12, 1.03, 0.00, -0.02
, , , , , , 11/19/09 13:45:19.22, 1.00, 0.04, 0.06
, , , , , , 11/19/09 13:45:19.32, 0.98, -0.00, 0.03
, , , , , , 11/19/09 13:45:19.42, 0.95, 0.09, 0.03
